Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
"9168059","16","2018-01-03 12:18:32","John Martin","2018-01-03 12:18:32","","São Paulo","","0","0","0","https://www.gravatar.com/avatar/34066ddb51d0e3504edf02865147cc99?s=128&d=identicon&r=PG&f=1","","12607761"
"9168060","1","2018-01-03 12:19:00","Andrew Willette","2018-10-25 13:33:28","http://andrewwillette.com","Iowa City, IA, United States","","3","0","0","https://www.gravatar.com/avatar/637993924b4125be6ca28d97a7ae23c8?s=128&d=identicon&r=PG&f=1","","12607762"
"9168061","1","2018-01-03 12:19:15","Kal Zr","2018-01-03 12:19:15","","","","0","0","0","https://www.gravatar.com/avatar/ba7f3e4d4218ea3d3c99d392a600f27b?s=128&d=identicon&r=PG&f=1","","12607763"
"9168062","1","2018-01-03 12:19:22","Shlomi Mizrahi","2018-01-03 12:19:22","","","","0","0","0","https://www.gravatar.com/avatar/47a6a1818107419e7087ab62d5d37f48?s=128&d=identicon&r=PG&f=1","","12607764"
"9168063","1","2018-01-03 12:19:38","J. Sam","2018-01-16 02:44:28","","","","0","0","0","https://www.gravatar.com/avatar/03a5e2062ae374d5079d339491577c18?s=128&d=identicon&r=PG&f=1","","12607765"
"9168064","1","2018-01-03 12:20:11","Alexandre Martins","2018-06-14 19:22:02","","","","0","0","0","https://lh5.googleusercontent.com/-MxgICyzKBy4/AAAAAAAAAAI/AAAAAAAALCE/r8_S0JCt7M0/photo.jpg","","12607769"
"9168065","1","2018-01-03 12:20:19","Alina Bolat","2018-02-05 11:55:49","","","","0","0","0","https://graph.facebook.com/10156003083657065/picture?type=large","","12607770"
"9168066","1","2018-01-03 12:20:35","Alex","2018-10-08 10:41:08","","Valladolid, España","","0","0","0","https://www.gravatar.com/avatar/1bec9b5100cdcc8d6d13821600ffcd42?s=128&d=identicon&r=PG&f=1","","12607772"
"9168067","1","2018-01-03 12:20:36","Fillus","2018-01-03 15:03:24","","","","0","0","0","https://lh5.googleusercontent.com/-0cEdo9ts-1c/AAAAAAAAAAI/AAAAAAAAL1M/eP3Xi03oSBw/photo.jpg","","12607773"
"9168068","1","2018-01-03 12:21:15","deepika monga","2018-01-03 12:21:15","","India","","1","0","0","https://lh5.googleusercontent.com/-7yKvfUaHKzk/AAAAAAAAAAI/AAAAAAAAACg/oQRulP_fHoI/photo.jpg","","12607775"
"9168069","3","2018-01-03 12:22:05","jaimin","2018-03-29 04:36:40","","","","21","0","0","https://www.gravatar.com/avatar/2720c00f5b3286bcc2194363550f36f2?s=128&d=identicon&r=PG&f=1","","12607783"
"9168070","8","2018-01-03 12:22:28","Imraan Kokkanti","2018-01-08 08:35:47","","Tirupati, Andhra Pradesh, India","","2","0","0","https://i.stack.imgur.com/YG6yc.jpg","","12607785"
"9168071","1","2018-01-03 12:22:32","Soulaymane Zemmouri","2018-03-21 13:05:19","","","","1","0","0","https://i.stack.imgur.com/z2ivW.jpg","","12607787"
"9168072","4","2018-01-03 12:22:48","titanusi titanusi","2018-03-23 13:10:02","","","","8","0","0","https://www.gravatar.com/avatar/e614ca24e82d11926f939e9a730bf1a7?s=128&d=identicon&r=PG&f=1","","12607789"
"9168073","1","2018-01-03 12:22:55","user9168073","2018-01-10 08:20:07","","","","0","0","0","https://www.gravatar.com/avatar/bc7179c7620c4b8a56f55f103a846fe2?s=128&d=identicon&r=PG&f=1","","12607790"
"9168074","1","2018-01-03 12:22:58","user14944","2018-07-23 06:48:09","","","","1","0","0","https://www.gravatar.com/avatar/e9d7e20bf618da7949d8f5818ed28e5e?s=128&d=identicon&r=PG","","12555309"
"9168075","1","2018-01-03 12:23:35","lavalldesign","2018-11-09 12:08:35","","","","0","0","0","","","12607793"
"9168076","1","2018-01-03 12:23:57","Vladimir Veselov","2018-02-28 15:51:27","","","","0","0","0","https://graph.facebook.com/2004247782933602/picture?type=large","","12607797"
"9169956","1","2018-01-03 20:37:24","CHANGO ROCKS","2018-01-03 20:37:24","","","","0","0","0","https://www.gravatar.com/avatar/11b55e238e05e9c006a6de0c28100b3f?s=128&d=identicon&r=PG&f=1","","12017406"
"9169957","1","2018-01-03 20:37:31","Diego Meira","2018-11-09 22:06:20","","","","0","0","0","https://graph.facebook.com/1159760174059649/picture?type=large","","12610721"
"9169958","1","2018-01-03 20:37:56","Alley Berdin","2018-02-20 08:00:56","","","","0","0","0","https://graph.facebook.com/10210444537009937/picture?type=large","","12610723"
"9169959","1","2018-01-03 20:38:13","Kevin Kennedy","2018-01-03 20:54:37","http://kkthetechguy.com","Colorado Springs, CO, United States","<p>Because I have my own businesses that I have developed systems and websites for, I have more experience than just building a website. I have extensive business, operations and internet marketing experience from selling one product in an ecommerce store all the way to selling an automated coaching course for $25K. Aside from building and developing my own businesses, I have also managed teams and developers as the Chief Technology Officer for multiple online companies.</p>

<p>Tie business &amp; operations experience with technology &amp; development, and you get your own tech guy who has already figured out what works and what doesn't work from start to finish. Not only will I help you design, develop, and deploy and online store or system for you, I will coach you through the process so that it's already at a high professional standard right from launch.</p>

<p>I have found out that many people need support in this and I want to help as many people as I can create businesses and get online and start creating their dream lives.</p>
","0","0","0","https://i.stack.imgur.com/bdDPj.jpg?s=128&g=1","","12610725"
"9169960","1","2018-01-03 20:38:26","Masum ULU","2018-08-03 13:25:58","","Giresun, Giresun Merkez, Türkiye","","0","0","0","https://lh4.googleusercontent.com/-c7oC-ZriCWM/AAAAAAAAAAI/AAAAAAAAAAc/NMSatlzkgWI/photo.jpg","","12610726"
"9169961","1","2018-01-03 20:39:07","Nikairee Niwae","2018-01-03 20:39:07","","","","0","0","0","https://graph.facebook.com/213873269182653/picture?type=large","","12610728"
"9169962","1","2018-01-03 20:39:07","abdisa tuffa","2018-11-08 00:04:46","","Coon Rapids, MN, United States","","5","0","0","https://lh5.googleusercontent.com/-0XS5p3GMwZI/AAAAAAAAAAI/AAAAAAAAAEA/Ttgoenxj7cg/photo.jpg","","12610729"
"9169963","15","2018-01-03 20:39:16","Nishie","2018-01-20 21:30:03","","","","5","0","0","https://lh5.googleusercontent.com/--EQjthcDPdY/AAAAAAAAAAI/AAAAAAAAAE0/Kdp-m4LNSTk/photo.jpg","","12610730"
"9169964","1","2018-01-03 20:39:30","Hamza","2018-10-05 17:07:13","","","","3","0","0","","","12610731"
"9169965","1","2018-01-03 20:39:52","Thomas Gallagher","2018-06-12 01:51:24","","","","3","0","0","https://lh5.googleusercontent.com/-vCtJ31xL1Y0/AAAAAAAAAAI/AAAAAAAAAAc/oAfDHt3VXZ0/photo.jpg","","12610733"
"9169966","1","2018-01-03 20:39:54","Anonimo","2018-05-13 13:52:58","","","","0","0","0","https://www.gravatar.com/avatar/17b3c3e33df8599b4e4a7a799ba76716?s=128&d=identicon&r=PG&f=1","","12610734"
"9169967","1","2018-01-03 20:41:08","Prashant katare","2018-03-02 14:42:51","","","","0","0","0","https://www.gravatar.com/avatar/c4c7b98a1dccbab8f60e2e4f14cec877?s=128&d=identicon&r=PG&f=1","","12610735"
"9169968","1","2018-01-03 20:41:09","Tanner Kael Ingham","2018-04-09 23:36:14","","","","0","0","0","https://graph.facebook.com/10215322652489243/picture?type=large","","12610736"
"9169969","1","2018-01-03 20:41:39","Alessandro Cozzolino","2018-01-28 14:44:07","","San Sebastiano Al Vesuvio, Metropolitan City of Naples, Italy","","1","0","0","https://graph.facebook.com/1953040078056678/picture?type=large","","12610737"
"9169970","1","2018-01-03 20:41:53","NSmithN","2018-03-01 20:37:53","","Boston, MA, United States","","0","0","0","https://www.gravatar.com/avatar/ac0a618eb8e171d3de631a3f9479357e?s=128&d=identicon&r=PG&f=1","","12610738"
"9169971","1","2018-01-03 20:41:59","Muhammad Ali Siddiqui","2018-01-05 22:20:51","","Pakistan","","1","0","0","https://graph.facebook.com/1516771168372220/picture?type=large","","12610739"
"9169972","1","2018-01-03 20:42:20","Elias Vågan","2018-10-03 18:42:52","","","","0","0","0","https://lh3.googleusercontent.com/-dDdlK0eVeSA/AAAAAAAAAAI/AAAAAAAABDk/KgErGd5WbXY/photo.jpg","","12610741"
"9169973","1","2018-01-03 20:42:24","David Kendall","2018-11-10 13:47:04","","Bristol, United Kingdom","","0","0","0","https://i.stack.imgur.com/RmHs7.jpg?s=128&g=1","","12610742"
"9169974","1","2018-01-03 20:42:44","mohsen","2018-01-04 09:46:40","","","","0","0","0","https://www.gravatar.com/avatar/2d0ee197d84da4f3059e2d663442d22b?s=128&d=identicon&r=PG&f=1","","12610744"
"9169975","1","2018-01-03 20:42:45","Joel","2018-09-07 17:05:30","","","","1","0","0","https://www.gravatar.com/avatar/39502221caa3c0c8cc67eacd640525e7?s=128&d=identicon&r=PG&f=1","","12610745"
"9169976","1","2018-01-03 20:42:48","John E","2018-08-21 22:08:41","","","","1","0","0","https://www.gravatar.com/avatar/a51cafbfd1fab93ce99e73b5b00f7fe9?s=128&d=identicon&r=PG&f=1","","12610746"
"9169977","1","2018-01-03 20:43:08","Mohamed Alaa Seafan","2018-01-03 21:47:20","","","","0","0","0","https://lh3.googleusercontent.com/-oKNTkn918FQ/AAAAAAAAAAI/AAAAAAAABJY/H_2o02uKw34/photo.jpg","","12610749"
"9169978","1","2018-01-03 20:43:39","Radical","2018-01-03 20:43:39","","","","0","0","0","","","12610752"
"9169979","1","2018-01-03 20:44:09","Christian Flanders","2018-03-11 21:58:54","","Los Angeles, CA, United States","","1","0","0","https://www.gravatar.com/avatar/97e61b180ad657344fa7466fb1fff895?s=128&d=identicon&r=PG&f=1","","12610754"
"9169980","21","2018-01-03 20:44:22","Sanveen","2018-11-06 17:50:34","","","","11","0","0","https://www.gravatar.com/avatar/232f2376b36ca2a6e161ed878d29a7d0?s=128&d=identicon&r=PG&f=1","","12610756"
"9169981","1","2018-01-03 20:44:32","Erich Hansen","2018-11-09 20:55:51","http://erichhansen.com","Atlanta, GA, United States","","0","0","0","https://www.gravatar.com/avatar/08dab638cdbb0c89dac9666feb878c23?s=128&d=identicon&r=PG&f=1","","12610758"
"9169982","1","2018-01-03 20:44:50","Andreas Kalina","2018-01-03 20:44:50","","Berlin, Deutschland","","0","0","0","https://www.gravatar.com/avatar/b9d9e0cabd7240badd20d84679cd8daa?s=128&d=identicon&r=PG&f=1","","12610761"
"9169983","1","2018-01-03 20:44:54","Joshua Criddle","2018-01-03 20:44:54","","","","0","0","0","https://graph.facebook.com/1162786867185772/picture?type=large","","12610762"
"9169984","1","2018-01-03 20:45:17","Thomas Divjak","2018-11-06 22:45:45","","Flengi","","0","0","0","https://i.stack.imgur.com/teHIV.jpg","","12610763"
"9169985","26","2018-01-03 20:45:40","Joel","2018-01-04 15:22:47","","","","2","0","0","","","12610766"
"9169986","1","2018-01-03 20:46:45","Pmimo","2018-11-10 23:55:45","","","","3","0","0","https://i.stack.imgur.com/3BCEe.jpg","","12610768"
"9169987","1","2018-01-03 20:47:00","Narendra N Vema","2018-01-11 20:43:40","","USA","","0","0","0","https://www.gravatar.com/avatar/d588adaf33eebcc1be6cecb4ebe19c45?s=128&d=identicon&r=PG&f=1","","12610769"
"9169988","1","2018-01-03 20:47:50","Moses Ugheoke","2018-01-03 20:47:50","","Nigeria","","0","0","0","https://www.gravatar.com/avatar/c58b95dbcb5a59ad26b79da5531dcbdf?s=128&d=identicon&r=PG&f=1","","12610770"
"9169989","18","2018-01-03 20:47:51","Capt. Black BearD","2018-07-07 15:50:45","","Qazvin, Qazvin Province, Iran","","7","3","0","https://lh6.googleusercontent.com/-XajojmVJEOE/AAAAAAAAAAI/AAAAAAAAAGU/_oBm1OVlr9o/photo.jpg","","12610771"
"9169990","1","2018-01-03 20:47:55","Patco","2018-01-16 22:35:56","","Seattle","","0","0","0","https://i.stack.imgur.com/rewJU.jpg","","12610773"
"9169991","1","2018-01-03 20:47:59","HilmiAric","2018-10-06 13:24:47","","Berlin, Germany","","0","0","0","https://www.gravatar.com/avatar/41d52ea29836491558a35dc314fc62bd?s=128&d=identicon&r=PG&f=1","","12610775"
"9169992","1","2018-01-03 20:48:16","Dbeau","2018-01-03 22:58:02","","","","0","0","0","https://lh4.googleusercontent.com/-1dHzcw75N5A/AAAAAAAAAAI/AAAAAAAAAPM/cfdkp-tMg9I/photo.jpg","","12610777"
"9169993","1","2018-01-03 20:48:22","Daniel Thweatt","2018-02-16 19:24:51","","Lakeville, MN, United States","","0","0","0","https://www.gravatar.com/avatar/acc39366f6fc3d5ec26b45eb07b0933d?s=128&d=identicon&r=PG&f=1","","12610778"
"9169994","1","2018-01-03 20:48:32","یامین قربانی","2018-01-04 19:59:50","","","","0","0","0","https://www.gravatar.com/avatar/9734c528f77e10c48656163d8e1afd5d?s=128&d=identicon&r=PG&f=1","","12610779"
"9169995","1","2018-01-03 20:48:33","Camron Dennler","2018-01-03 20:48:33","","Belmont, CA, United States","","1","0","0","https://graph.facebook.com/1319884844784570/picture?type=large","","12610780"
"9169996","1","2018-01-03 20:48:34","John Belesis","2018-01-31 16:58:06","","","","0","0","0","https://www.gravatar.com/avatar/f3baad13e2493db6fdc361dbf33f717e?s=128&d=identicon&r=PG&f=1","","12610781"
"9169997","1","2018-01-03 20:48:44","ussef biomed","2018-01-27 23:15:44","","Morocco Place, Tanger, Maroc","","0","0","0","https://www.gravatar.com/avatar/dd6f040e289fa6864109dbce71aea357?s=128&d=identicon&r=PG&f=1","","12610782"
"9169998","1","2018-01-03 20:49:34","ctw","2018-05-16 21:34:39","","","","0","0","0","","","12610784"
"9169999","3","2018-01-03 20:49:34","sree","2018-01-26 18:58:39","","Chicago, IL, United States","","6","0","0","https://www.gravatar.com/avatar/bf7e155892e501aa69df5f7bd4ce9fe1?s=128&d=identicon&r=PG&f=1","","12610785"
"9166996","1","2018-01-03 07:18:34","thasya pameswary","2018-01-03 07:18:34","","","","0","0","0","https://lh3.googleusercontent.com/-BHHmsSGtBV8/AAAAAAAAAAI/AAAAAAAAAg0/edmExKfFkj0/photo.jpg","","12606164"
"9166997","1","2018-01-03 07:19:05","giorgigona","2018-11-01 08:45:04","","Tbilisi, Georgia","","3","0","0","https://i.stack.imgur.com/SJVGf.jpg","","12606168"
"9166998","81","2018-01-03 07:19:10","laz","2018-04-06 04:06:59","","","","78","40","0","https://www.gravatar.com/avatar/8c6510165ca6ebd2c8a8b728417be612?s=128&d=identicon&r=PG&f=1","","12606169"
"9167000","1","2018-01-03 07:19:14","范文捷","2018-03-19 13:36:12","","","","0","0","0","https://lh4.googleusercontent.com/-e4CYd6__67w/AAAAAAAAAAI/AAAAAAAAADg/Ufh9Nqx-1x0/photo.jpg","","12606170"
"9167001","1","2018-01-03 07:19:17","Devendra","2018-10-10 12:25:39","","","","0","0","0","https://www.gravatar.com/avatar/c80ebef8c584298151cda954fa34a3a1?s=128&d=identicon&r=PG&f=1","","12606171"
"9167002","1","2018-01-03 07:19:17","Jianjun Zhang","2018-04-16 06:14:05","","中国上海市Shanghai Shi","","0","0","0","https://lh5.googleusercontent.com/-ZRmkbbA0flI/AAAAAAAAAAI/AAAAAAAAABk/olQx80wc6sA/photo.jpg","","12606172"
"9167003","1","2018-01-03 07:19:20","Mansi Bhatia","2018-08-18 07:35:55","","","","0","0","0","https://www.gravatar.com/avatar/e71e927338de21c6c95bf652c2c62f19?s=128&d=identicon&r=PG&f=1","","12606173"
"9167004","1","2018-01-03 07:19:47","Tech Team","2018-11-06 11:54:08","","","","5","0","0","https://www.gravatar.com/avatar/8dc64b74f6423e8ceae1d4e5f30ab90d?s=128&d=identicon&r=PG&f=1","","12606174"
"9167005","1","2018-01-03 07:20:13","علي المزعل","2018-03-28 12:22:40","","","","0","0","0","https://lh5.googleusercontent.com/-Wo-Pvlr2uWs/AAAAAAAAAAI/AAAAAAAAAJE/mj7Trr6iZP8/photo.jpg","","12606176"
"9167006","1","2018-01-03 07:20:25","Dhanapratap Sapam","2018-01-03 07:20:25","","","","0","0","0","https://lh6.googleusercontent.com/-LrnvvKxtlFc/AAAAAAAAAAI/AAAAAAAANFM/mzLZlmqFI4k/photo.jpg","","12606177"
"9167007","1","2018-01-03 07:20:39","Muhammad Kashif","2018-11-06 09:22:58","","","","0","0","0","","","12606179"
"9167008","5","2018-01-03 07:20:40","Justin Forthegames","2018-06-11 06:56:58","","","","3","0","0","https://www.gravatar.com/avatar/9933e8146261a76b624a9a9c20e8e7a4?s=128&d=identicon&r=PG&f=1","","12606181"
"9167009","1","2018-01-03 07:21:02","Pavan Reddy","2018-03-16 04:10:26","","Hyderabad, Telangana, India","","0","0","0","https://lh4.googleusercontent.com/-IkS_cEFa9p4/AAAAAAAAAAI/AAAAAAAAABA/ANlonfpAIks/photo.jpg?sz=128","","12606182"
"9167010","1","2018-01-03 07:21:32","prof","2018-07-18 04:49:44","","","","0","0","0","https://www.gravatar.com/avatar/f84808ef36ec8dc19eed00b6ad183967?s=128&d=identicon&r=PG&f=1","","12606184"
"9167011","1","2018-01-03 07:21:38","user9167011","2018-01-03 07:56:47","","","","0","0","0","https://www.gravatar.com/avatar/a51099485a7984e6dd3fffd2ab4e1ffa?s=128&d=identicon&r=PG","","12606160"
"9167012","1","2018-01-03 07:21:59","Farhana Islam Ria","2018-01-03 07:21:59","","","","0","0","0","https://graph.facebook.com/557218817951197/picture?type=large","","12606188"
"9167013","1","2018-01-03 07:22:05","sandesh naik","2018-07-20 01:43:43","","","","0","0","0","https://lh3.googleusercontent.com/-ppp3XH6DMnA/AAAAAAAAAAI/AAAAAAAAAQU/TZG89d7QaRE/photo.jpg","","12606189"
"9167014","1","2018-01-03 07:22:18","Oni-Brian","2018-09-04 15:23:01","","","","0","0","0","https://lh6.googleusercontent.com/-JvN-9XDF4yU/AAAAAAAAAAI/AAAAAAAAAD0/Hcz1LAXqQ74/photo.jpg","","12606190"
"9167015","1","2018-01-03 07:23:12","Saffia Dawelbeit","2018-01-03 08:04:54","","中国上海市松江区人民北路","","0","0","0","https://www.gravatar.com/avatar/b68e853f483a8824d7e62acd2e45af26?s=128&d=identicon&r=PG&f=1","","12606193"
"9167016","1","2018-01-03 07:24:02","Hitesh Thakur","2018-10-09 17:27:01","","","","0","0","0","https://graph.facebook.com/1618022938285811/picture?type=large","","12606196"
"9167017","1","2018-01-03 07:24:06","user9167017","2018-01-03 07:24:06","","","","0","0","0","https://www.gravatar.com/avatar/2c1dfc94d3fed2af0e70d205be54fad3?s=128&d=identicon&r=PG&f=1","","12606197"
"9167018","1","2018-01-03 07:24:10","ritu cd","2018-10-18 03:57:25","","","","1","0","0","https://www.gravatar.com/avatar/f76a99e433cda58269f300d008f6831f?s=128&d=identicon&r=PG&f=1","","12606198"
"9167019","1","2018-01-03 07:24:17","Shiju","2018-04-04 09:08:20","","","","0","0","0","https://www.gravatar.com/avatar/c65727096968706c363d7cb8aced925a?s=128&d=identicon&r=PG&f=1","","12606199"
"9167020","1","2018-01-03 07:24:23","Rakshit Yadav","2018-04-07 01:57:50","","Gurgaon, India","","0","0","0","https://lh4.googleusercontent.com/-VIryxXjdSEI/AAAAAAAAAAI/AAAAAAAAAXs/BfwJK8W_rfI/photo.jpg?sz=128","","11418094"
"9167021","1","2018-01-03 07:24:25","정애리","2018-03-09 07:17:56","","","","0","0","0","https://graph.facebook.com/1652488021508522/picture?type=large","","12606200"
"9170000","1","2018-01-03 20:49:47","ByronA","2018-11-09 20:18:28","","","","0","0","0","","","12610786"
"9170001","1","2018-01-03 20:50:03","weihong wu","2018-01-03 20:50:03","","","","0","0","0","https://www.gravatar.com/avatar/3b0be9ae6948f2a6c33058dbf03c1745?s=128&d=identicon&r=PG&f=1","","12610788"
"9170002","11","2018-01-03 20:50:46","DannyAtFTECU","2018-11-09 18:28:40","","","","2","0","0","https://www.gravatar.com/avatar/27070488edf537679f3a8c4abbcd9286?s=128&d=identicon&r=PG&f=1","","12610791"
"9170003","16","2018-01-03 20:50:51","Amit Sharma","2018-01-16 21:39:31","","","","6","0","0","https://lh4.googleusercontent.com/-XvOSYoqTHjQ/AAAAAAAAAAI/AAAAAAAABOs/iIRUMl3se90/photo.jpg","","12610792"
"9170004","1","2018-01-03 20:51:22","user9170004","2018-01-03 20:51:22","","","","0","0","0","https://www.gravatar.com/avatar/276e861f3d82114de0321fca8f384d29?s=128&d=identicon&r=PG","","12610793"
"9170005","60","2018-01-03 20:51:42","Piter Parker","2018-05-16 05:34:22","","","","16","3","0","https://graph.facebook.com/1061683760639453/picture?type=large","","12610795"
"9170006","1","2018-01-03 20:51:43","Shidomaru NeveRage","2018-10-24 16:26:07","","Switzerland","","1","0","0","https://lh4.googleusercontent.com/-pDiSB6FqzJY/AAAAAAAAAAI/AAAAAAAAAIo/TIDvjAosdOw/photo.jpg","","12610796"
"9170007","6","2018-01-03 20:52:08","Johann Ransay","2018-07-18 16:20:44","","Albi, France","","0","0","0","https://www.gravatar.com/avatar/ed7c6d399f52af656a8bebee8ad5e601?s=128&d=identicon&r=PG&f=1","","12610797"
"9170008","1","2018-01-03 20:52:34","Robert Westbrook","2018-11-02 15:12:01","","","","10","0","0","https://graph.facebook.com/1713390772025281/picture?type=large","","12610799"
"9170009","41","2018-01-03 20:52:44","SJL","2018-04-22 17:59:37","","","","2","0","0","https://www.gravatar.com/avatar/c485ddc76651cff068e034828596f98a?s=128&d=identicon&r=PG&f=1","","12610800"
"9170010","1","2018-01-03 20:53:05","Michał Kapała","2018-04-15 20:42:57","","","","0","0","0","https://www.gravatar.com/avatar/51459302ac998f5d739ef0f4025cfb4d?s=128&d=identicon&r=PG&f=1","","12610802"
"9170011","1","2018-01-03 20:53:23","NourTesla","2018-06-04 23:34:50","","","","0","0","0","https://www.gravatar.com/avatar/ca0fedf7569e34cb7f95770401121891?s=128&d=identicon&r=PG&f=1","","12610803"
"9170012","1","2018-01-03 20:53:30","Haxoc","2018-11-04 21:24:42","","","","4","0","0","https://i.stack.imgur.com/wCZdp.png","","12610805"
"9170013","1","2018-01-03 20:53:41","BharatKumar Kuncharavelu","2018-10-31 15:16:01","","","","1","0","0","https://lh5.googleusercontent.com/-ItOKoDa3t9A/AAAAAAAAAAI/AAAAAAAAhnc/TK-0Jb_SV2Y/photo.jpg","","12610806"
"9170014","1","2018-01-03 20:53:44","ejf","2018-11-09 19:45:54","","Rio de Janeiro, RJ, Brasil","<p>Old, Fat, Bald...ops. Developer, Tech Leader, Architect...</p>
","0","0","0","https://www.gravatar.com/avatar/341e9ba055e588246b893cd43b80b249?s=128&d=identicon&r=PG&f=1","","12610807"
"9170015","1","2018-01-03 20:53:55","evangart","2018-11-11 03:16:07","","Donetsk, Donetsk Oblast, Ukraine","","0","0","0","https://www.gravatar.com/avatar/7112d4e5938bce2fddf0a8ee919ced7d?s=128&d=identicon&r=PG&f=1","","12610808"
"9170016","1","2018-01-03 20:54:12","sdafsdg","2018-01-03 22:04:03","","","","0","0","0","https://www.gravatar.com/avatar/3f52ac4014780764c252a0fa4e360666?s=128&d=identicon&r=PG&f=1","","12610809"
"9170017","1","2018-01-03 20:54:31","user9170017","2018-03-17 04:11:38","","","","0","0","0","https://www.gravatar.com/avatar/f5c9d81f99ee96fffb9a94286774d4a6?s=128&d=identicon&r=PG&f=1","","437150"
"9170018","1","2018-01-03 20:54:38","Jim Schwanda","2018-05-02 18:00:19","","","","0","0","0","https://www.gravatar.com/avatar/e0d4b8e3612b10d0d537b3581cd2b4db?s=128&d=identicon&r=PG&f=1","","12130848"
"9170019","1","2018-01-03 20:55:16","dror tirosh","2018-01-21 18:58:06","","","","0","0","0","https://www.gravatar.com/avatar/2f7a1474ae788f9626809e9e3f87787a?s=128&d=identicon&r=PG&f=1","","12610811"
"9170020","6","2018-01-03 20:55:17","Sanket Agarwal","2018-04-27 20:19:24","","","","0","0","0","https://lh4.googleusercontent.com/-f9SDFrY7pwE/AAAAAAAAAAI/AAAAAAAAABg/pUH2UXQxcI4/photo.jpg","","12610812"
"9170021","1","2018-01-03 20:55:44","Marcin","2018-07-24 15:03:03","","","","0","0","0","https://lh4.googleusercontent.com/-CQTEyKJscLM/AAAAAAAAAAI/AAAAAAAAAjc/GKt08qhsTtY/photo.jpg?sz=128","","12535889"
"9170022","1","2018-01-03 20:56:09","Jorge Gálvez Fujishima","2018-03-19 12:25:40","","","","0","0","0","https://www.gravatar.com/avatar/c231e92f7d8328a214b081ccea2f767d?s=128&d=identicon&r=PG&f=1","","12610814"
"9170023","67","2018-01-03 20:56:11","Dustin Evans","2018-11-09 21:04:37","","Louisiana, United States","<p>By Day: Network engineer, dev ops and  back end developer</p>

<p>By Night: Woodworker, Web Developer and Whiskey Taste Tester</p>

<p>For Fun: Adventurer and Husband</p>

<p>It's difficult to answer a question when you can't ask for additional details. Those who have little reputation depend on those who ask the questions to provide all possible information. Clearly this is a faulty system of trust.</p>
","10","9","0","https://lh5.googleusercontent.com/-KANUoPRzLwo/AAAAAAAAAAI/AAAAAAAAABc/XaSkOLmDSFU/photo.jpg?sz=128","","9998749"
"9166304","1","2018-01-03 02:59:55","Alwi Abdullah","2018-01-07 11:01:06","","","","0","0","0","https://graph.facebook.com/2006633036258204/picture?type=large","","12605054"
"9166305","11","2018-01-03 02:59:56","Olland Timisela","2018-07-29 09:04:17","","Jayapura, Jayapura City, Papua, Indonesia","","4","0","0","https://www.gravatar.com/avatar/8c97279fc1ee814d2e088676bfdddfe2?s=128&d=identicon&r=PG&f=1","","12605055"
"9166306","1","2018-01-03 03:00:27","KP R","2018-05-11 01:46:31","","Chicago, IL, United States","","0","0","0","https://www.gravatar.com/avatar/72c59628c8f8c3074f082389f1f727b9?s=128&d=identicon&r=PG&f=1","","12605058"
"9166307","1","2018-01-03 03:00:39","Jim19Green","2018-04-21 08:30:03","","","","0","0","0","https://www.gravatar.com/avatar/40554e8c4854d4998efaa0198b129d32?s=128&d=identicon&r=PG&f=1","","12605059"
"9166308","1","2018-01-03 03:01:31","Allanlychee","2018-01-03 03:01:31","","Irvine, CA, United States","","1","0","0","https://www.gravatar.com/avatar/cc84e7be0f7668a4bc2c147f69d9b870?s=128&d=identicon&r=PG&f=1","","12605061"
"9166309","1","2018-01-03 03:01:34","Hoang Nhat Nguyen","2018-01-23 07:05:16","","","","0","0","0","https://www.gravatar.com/avatar/ff2754847e77a66952d3adc3cf8d0474?s=128&d=identicon&r=PG&f=1","","12605062"
"9166310","1","2018-01-03 03:04:43","naz","2018-09-27 06:15:03","","","","0","0","0","https://lh5.googleusercontent.com/-9zQwx3cTbEA/AAAAAAAAAAI/AAAAAAAAAmk/5Nba8ZV2WHY/photo.jpg","","12605072"
"9166311","1","2018-01-03 03:04:51","Ruslan Suvorov","2018-08-11 08:36:34","","Mountain View, CA, United States","<p>Software engineer and businessman curious for technology and things empowering and exciting people.</p>
","11","0","0","https://i.stack.imgur.com/2ujrE.jpg?s=128&g=1","","12605073"
"9166312","1","2018-01-03 03:04:57","Ilyana Rozaini","2018-01-04 03:13:37","","","","0","0","0","https://i.stack.imgur.com/2cbhY.jpg","","12605074"
"9166313","1","2018-01-03 03:05:39","parthjec15","2018-11-05 05:38:57","","Pune, Maharashtra, India","","0","0","0","https://www.gravatar.com/avatar/4bbbccac412e52eeb9190f9cdaf5f29e?s=128&d=identicon&r=PG","","12605076"
"9166314","1","2018-01-03 03:05:55","ptwats","2018-06-14 04:00:02","","","","3","0","0","https://lh4.googleusercontent.com/-EgtUh_d9t4U/AAAAAAAAAAI/AAAAAAAAACU/Y1PT4zhthu8/photo.jpg","","12605078"
"9166315","11","2018-01-03 03:06:16","Scott Avery","2018-01-03 03:06:16","","","","4","0","0","https://www.gravatar.com/avatar/1a608902e04bb6376c9683d0cd59ec21?s=128&d=identicon&r=PG&f=1","","12605081"
